"long","lat","order","hole","piece","DPA_PROVIN","group"
629976.979,10035874.5197,3272,FALSE,"1","13","13.1"
632367.3855,10035634.3252,3273,FALSE,"1","13","13.1"
634197.9394,10037018.124,3274,FALSE,"1","13","13.1"
635792.0232,10037212.8905,3275,FALSE,"1","13","13.1"
638021.4753,10041255.7694,3276,FALSE,"1","13","13.1"
641635.4203,10041006.7748,3277,FALSE,"1","13","13.1"
643967.8744,10037993.6751,3278,FALSE,"1","13","13.1"
642619.3311,10036471.5033,3279,FALSE,"1","13","13.1"
642170.4438,10034945.2806,3280,FALSE,"1","13","13.1"
642722.3623,10032206.059,3281,FALSE,"1","13","13.1"
644942.9989,10031936.5795,3282,FALSE,"1","13","13.1"
646120.9197,10030302.1198,3283,FALSE,"1","13","13.1"
647359.9552,10030568.8176,3284,FALSE,"1","13","13.1"
648461.9142,10029242.7931,3285,FALSE,"1","13","13.1"
646185.6166,10025140.5876,3286,FALSE,"1","13","13.1"
644145.8127,10023429.5928,3287,FALSE,"1","13","13.1"
643553.7725,10020434.5513,3288,FALSE,"1","13","13.1"
645385.2902,10018638.833,3289,FALSE,"1","13","13.1"
647266.1145,10018107.149,3290,FALSE,"1","13","13.1"
648520.6526,10019710.959,3291,FALSE,"1","13","13.1"
650459.8021,10016889.9409,3292,FALSE,"1","13","13.1"
652907.4098,10017225.7907,3293,FALSE,"1","13","13.1"
656052.6156,10013446.6174,3294,FALSE,"1","13","13.1"
657739.7887,10013027.0159,3295,FALSE,"1","13","13.1"
658128.7359,10011971.2988,3296,FALSE,"1","13","13.1"
656696.4887,10009470.146,3297,FALSE,"1","13","13.1"
655303.4633,10008321.288,3298,FALSE,"1","13","13.1"
656050.1887,10007314.4479,3299,FALSE,"1","13","13.1"
653174.7034,10004899.2816,3300,FALSE,"1","13","13.1"
653238.9239,10001547.3144,3301,FALSE,"1","13","13.1"
654441.5282,10001186.0492,3302,FALSE,"1","13","13.1"
654391.9772,9999231.1818,3303,FALSE,"1","13","13.1"
655142.6701,9997632.79,3304,FALSE,"1","13","13.1"
574045.9347,9926985.2013,3305,FALSE,"2","13","13.2"
576335.7593,9927018.0095,3306,FALSE,"2","13","13.2"
575311.0245,9924836.7247,3307,FALSE,"2","13","13.2"
572926.2613,9925588.6813,3308,FALSE,"2","13","13.2"
574045.9347,9926985.2013,3309,FALSE,"2","13","13.2"
615179.3491,10023432.6361,3310,FALSE,"3","13","13.3"
614555.3941,10024869.4483,3311,FALSE,"3","13","13.3"
615910.6189,10027362.5023,3312,FALSE,"3","13","13.3"
616520.7431,10025053.5049,3313,FALSE,"3","13","13.3"
615179.3491,10023432.6361,3314,FALSE,"3","13","13.3"
491809.0877,9860446.1059,3315,FALSE,"4","13","13.4"
493809.6033,9859134.0259,3316,FALSE,"4","13","13.4"
492811.9523,9857699.0014,3317,FALSE,"4","13","13.4"
491104.0456,9860032.1958,3318,FALSE,"4","13","13.4"
491809.0877,9860446.1059,3319,FALSE,"4","13","13.4"
979219.9699,9710663.0634,3320,FALSE,"1","14","14.1"
865443.3193,9672866.8811,3321,FALSE,"1","14","14.1"
850835.9892,9667996.6838,3322,FALSE,"1","14","14.1"
851332.7723,9667008.0321,3323,FALSE,"1","14","14.1"
840136.0819,9660668.8183,3324,FALSE,"1","14","14.1"
838860.9299,9657895.7393,3325,FALSE,"1","14","14.1"
837779.3355,9657405.5459,3326,FALSE,"1","14","14.1"
836778.5493,9654957.3643,3327,FALSE,"1","14","14.1"
832500.8199,9650636.9201,3328,FALSE,"1","14","14.1"
832319.6101,9648678.1501,3329,FALSE,"1","14","14.1"
831351.7495,9647442.1437,3330,FALSE,"1","14","14.1"
829405.5479,9646920.2851,3331,FALSE,"1","14","14.1"
828892.6701,9645070.7201,3332,FALSE,"1","14","14.1"
827435.8501,9645044.4501,3333,FALSE,"1","14","14.1"
826285.0717,9643005.3941,3334,FALSE,"1","14","14.1"
823802.8901,9642483.4901,3335,FALSE,"1","14","14.1"
822770.1401,9639906.3401,3336,FALSE,"1","14","14.1"
821462.3801,9638863.2701,3337,FALSE,"1","14","14.1"
821411.2893,9637299.5401,3338,FALSE,"1","14","14.1"
819216.4301,9634896.0001,3339,FALSE,"1","14","14.1"
817522.0819,9631865.4175,3340,FALSE,"1","14","14.1"
811849.0101,9627470.2801,3341,FALSE,"1","14","14.1"
812589.6013,9623984.4201,3342,FALSE,"1","14","14.1"
813292.4271,9622787.2415,3343,FALSE,"1","14","14.1"
814656.2001,9622688.5501,3344,FALSE,"1","14","14.1"
816181.8101,9621330.2101,3345,FALSE,"1","14","14.1"
816957.3955,9618415.4625,3346,FALSE,"1","14","14.1"
817018.2739,9615034.7845,3347,FALSE,"1","14","14.1"
815247.9901,9614725.1401,3348,FALSE,"1","14","14.1"
814449.4301,9613692.8601,3349,FALSE,"1","14","14.1"
809284.9203,9611640.9563,3350,FALSE,"1","14","14.1"
808180.7015,9613603.3739,3351,FALSE,"1","14","14.1"
806254.8101,9619369.4001,3352,FALSE,"1","14","14.1"
806545.7495,9622741.8659,3353,FALSE,"1","14","14.1"
805932.8801,9623514.2101,3354,FALSE,"1","14","14.1"
803689.2861,9623175.6561,3355,FALSE,"1","14","14.1"
801090.2171,9624256.9333,3356,FALSE,"1","14","14.1"
798110.5649,9624212.9455,3357,FALSE,"1","14","14.1"
795470.3701,9625778.3701,3358,FALSE,"1","14","14.1"
793836.1271,9623381.6327,3359,FALSE,"1","14","14.1"
795308.6725,9620847.6635,3360,FALSE,"1","14","14.1"
794962.9935,9618268.4437,3361,FALSE,"1","14","14.1"
793514.8667,9615729.5771,3362,FALSE,"1","14","14.1"
793881.8843,9613262.0695,3363,FALSE,"1","14","14.1"
792637.4481,9611383.9619,3364,FALSE,"1","14","14.1"
792731.6095,9609677.6529,3365,FALSE,"1","14","14.1"
783191.1172,9609619.7552,3366,FALSE,"1","14","14.1"
774385.716,9609428.6994,3367,FALSE,"1","14","14.1"
773962.192,9608710.6821,3368,FALSE,"1","14","14.1"
770508.2362,9607936.2214,3369,FALSE,"1","14","14.1"
768326.5731,9607022.983,3370,FALSE,"1","14","14.1"
763538.4985,9609060.6583,3371,FALSE,"1","14","14.1"
761556.0941,9608645.7777,3372,FALSE,"1","14","14.1"
759013.9034,9607177.1379,3373,FALSE,"1","14","14.1"
758279.4577,9605557.2751,3374,FALSE,"1","14","14.1"
757244.335,9603141.7144,3375,FALSE,"1","14","14.1"
754888.0192,9604204.8702,3376,FALSE,"1","14","14.1"
752977.0118,9605978.9075,3377,FALSE,"1","14","14.1"
749462.2941,9605234.7222,3378,FALSE,"1","14","14.1"
744843.1663,9607790.6197,3379,FALSE,"1","14","14.1"
743466.0211,9608155.7468,3380,FALSE,"1","14","14.1"
740884.9909,9607401.6421,3381,FALSE,"1","14","14.1"
739112.7479,9611482.1573,3382,FALSE,"1","14","14.1"
736607.9817,9612619.8617,3383,FALSE,"1","14","14.1"
737054.5897,9613966.3565,3384,FALSE,"1","14","14.1"
736795.0986,9617348.7431,3385,FALSE,"1","14","14.1"
735705.8754,9618146.176,3386,FALSE,"1","14","14.1"
736088.5515,9621623.739,3387,FALSE,"1","14","14.1"
735371.845,9623783.6318,3388,FALSE,"1","14","14.1"
733255.1754,9624619.9507,3389,FALSE,"1","14","14.1"
731788.5323,9626316.036,3390,FALSE,"1","14","14.1"
731589.3212,9627492.8088,3391,FALSE,"1","14","14.1"
729816.7931,9628418.2018,3392,FALSE,"1","14","14.1"
728547.1751,9630430.9957,3393,FALSE,"1","14","14.1"
728106.9682,9633567.0665,3394,FALSE,"1","14","14.1"
727381.5982,9634971.5139,3395,FALSE,"1","14","14.1"
729553.3068,9635740.9761,3396,FALSE,"1","14","14.1"
729328.8946,9637699.6329,3397,FALSE,"1","14","14.1"
731755.0645,9637930.5988,3398,FALSE,"1","14","14.1"
733162.2937,9639786.595,3399,FALSE,"1","14","14.1"
735606.8189,9640514.8299,3400,FALSE,"1","14","14.1"
738175.3453,9642776.3021,3401,FALSE,"1","14","14.1"
739866.039,9641140.7118,3402,FALSE,"1","14","14.1"
741577.1529,9642688.1661,3403,FALSE,"1","14","14.1"
743193.5281,9645056.431,3404,FALSE,"1","14","14.1"
745684.9927,9647157.0693,3405,FALSE,"1","14","14.1"
747277.8716,9649300.4171,3406,FALSE,"1","14","14.1"
749482.9371,9650535.2538,3407,FALSE,"1","14","14.1"
749990.1022,9651939.1455,3408,FALSE,"1","14","14.1"
752231.9188,9652490.4119,3409,FALSE,"1","14","14.1"
755247.0462,9654043.6816,3410,FALSE,"1","14","14.1"
756880.7124,9656507.8646,3411,FALSE,"1","14","14.1"
757314.0032,9660342.4023,3412,FALSE,"1","14","14.1"
758570.8893,9661175.5137,3413,FALSE,"1","14","14.1"
758654.3485,9665293.8819,3414,FALSE,"1","14","14.1"
760426.6192,9667549.9371,3415,FALSE,"1","14","14.1"
760276.4677,9668965.5274,3416,FALSE,"1","14","14.1"
762465.6775,9670204.192,3417,FALSE,"1","14","14.1"
763327.1093,9671662.6739,3418,FALSE,"1","14","14.1"
762691.4403,9673581.5739,3419,FALSE,"1","14","14.1"
763647.9237,9675432.1512,3420,FALSE,"1","14","14.1"
763199.3928,9677556.0109,3421,FALSE,"1","14","14.1"
765068.0536,9679302.2722,3422,FALSE,"1","14","14.1"
766808.5481,9682301.7077,3423,FALSE,"1","14","14.1"
769645.5503,9684819.6054,3424,FALSE,"1","14","14.1"
769271.2656,9687202.5998,3425,FALSE,"1","14","14.1"
767434.9532,9688154.5858,3426,FALSE,"1","14","14.1"
765154.5205,9692005.6552,3427,FALSE,"1","14","14.1"
766908.4878,9694504.7231,3428,FALSE,"1","14","14.1"
769300.71,9700493.0842,3429,FALSE,"1","14","14.1"
771648.8029,9701678.3976,3430,FALSE,"1","14","14.1"
774564.5537,9701974.4742,3431,FALSE,"1","14","14.1"
776368.2441,9703666.5415,3432,FALSE,"1","14","14.1"
779595.225,9705678.3488,3433,FALSE,"1","14","14.1"
780763.4649,9705368.0182,3434,FALSE,"1","14","14.1"
785233.5251,9707490.3695,3435,FALSE,"1","14","14.1"
786633.1827,9708898.4631,3436,FALSE,"1","14","14.1"
786213.9658,9710323.1686,3437,FALSE,"1","14","14.1"
784217.5981,9712952.1704,3438,FALSE,"1","14","14.1"
782351.6511,9713323.2849,3439,FALSE,"1","14","14.1"
780140.9967,9715350.0325,3440,FALSE,"1","14","14.1"
778187.8684,9715434.9593,3441,FALSE,"1","14","14.1"
776377.5085,9714247.0631,3442,FALSE,"1","14","14.1"
775445.592,9712810.7276,3443,FALSE,"1","14","14.1"
774821.8906,9710201.0619,3444,FALSE,"1","14","14.1"
773872.1353,9709416.8037,3445,FALSE,"1","14","14.1"
771134.0242,9711302.4199,3446,FALSE,"1","14","14.1"
770488.5393,9713392.4104,3447,FALSE,"1","14","14.1"
771727.1451,9716771.862,3448,FALSE,"1","14","14.1"
773625.7371,9715950.2859,3449,FALSE,"1","14","14.1"
776651.6333,9718795.9787,3450,FALSE,"1","14","14.1"
780069.9346,9728377.4721,3451,FALSE,"1","14","14.1"
779596.869,9729785.0489,3452,FALSE,"1","14","14.1"
781039.372,9731495.3014,3453,FALSE,"1","14","14.1"
779074.0652,9734325.2705,3454,FALSE,"1","14","14.1"
779755.6327,9735773.0577,3455,FALSE,"1","14","14.1"
779786.3289,9738171.2247,3456,FALSE,"1","14","14.1"
775044.1678,9739698.6594,3457,FALSE,"1","14","14.1"
774291.706,9740714.6553,3458,FALSE,"1","14","14.1"
771257.1633,9742646.7981,3459,FALSE,"1","14","14.1"
769021.9771,9742356.8243,3460,FALSE,"1","14","14.1"
768430.3746,9743404.5667,3461,FALSE,"1","14","14.1"
769520.456,9744956.0706,3462,FALSE,"1","14","14.1"
771032.1679,9744734.7096,3463,FALSE,"1","14","14.1"
772886.9939,9745474.6448,3464,FALSE,"1","14","14.1"
774036.3435,9747902.4426,3465,FALSE,"1","14","14.1"
773328.332,9751219.2404,3466,FALSE,"1","14","14.1"
774541.1375,9751909.1656,3467,FALSE,"1","14","14.1"
778015.8511,9752036.2025,3468,FALSE,"1","14","14.1"
779440.2256,9754661.472,3469,FALSE,"1","14","14.1"
777952.2215,9755954.7508,3470,FALSE,"1","14","14.1"
777644.5028,9761350.3479,3471,FALSE,"1","14","14.1"
776243.8539,9761600.5026,3472,FALSE,"1","14","14.1"
776352.5581,9763473.8493,3473,FALSE,"1","14","14.1"
778769.3148,9765320.0342,3474,FALSE,"1","14","14.1"
779789.5405,9764475.4871,3475,FALSE,"1","14","14.1"
783814.3614,9765933.8516,3476,FALSE,"1","14","14.1"
784400.6794,9767904.4521,3477,FALSE,"1","14","14.1"
785539.4395,9768403.9793,3478,FALSE,"1","14","14.1"
784386.929,9770884.7014,3479,FALSE,"1","14","14.1"
783237.5882,9771473.135,3480,FALSE,"1","14","14.1"
783537.1065,9775407.9928,3481,FALSE,"1","14","14.1"
784579.562,9777285.4613,3482,FALSE,"1","14","14.1"
782746.0699,9779416.3971,3483,FALSE,"1","14","14.1"
780554.2739,9778626.8907,3484,FALSE,"1","14","14.1"
779795.2757,9779669.2206,3485,FALSE,"1","14","14.1"
779325.5685,9783302.5791,3486,FALSE,"1","14","14.1"
781994.6697,9784216.9695,3487,FALSE,"1","14","14.1"
783077.3482,9787622.6627,3488,FALSE,"1","14","14.1"
785549.9347,9788869.171,3489,FALSE,"1","14","14.1"
787055.6085,9791532.1108,3490,FALSE,"1","14","14.1"
788769.0222,9792205.8418,3491,FALSE,"1","14","14.1"
789606.1879,9794954.7333,3492,FALSE,"1","14","14.1"
786956.7622,9797665.3061,3493,FALSE,"1","14","14.1"
786626.57,9800819.124,3494,FALSE,"1","14","14.1"
785016.8596,9801879.5693,3495,FALSE,"1","14","14.1"
784734.2907,9804108.4082,3496,FALSE,"1","14","14.1"
781822.8389,9806184.8553,3497,FALSE,"1","14","14.1"
783396.7391,9808079.0447,3498,FALSE,"1","14","14.1"
784501.641,9811400.0731,3499,FALSE,"1","14","14.1"
785908.1653,9813597.1571,3500,FALSE,"1","14","14.1"
787300.9226,9813552.7027,3501,FALSE,"1","14","14.1"
788674.2635,9815836.0238,3502,FALSE,"1","14","14.1"
793340.8036,9818104.8118,3503,FALSE,"1","14","14.1"
792877.1665,9822335.6032,3504,FALSE,"1","14","14.1"
791837.1833,9824604.4768,3505,FALSE,"1","14","14.1"
792590.6143,9825667.0027,3506,FALSE,"1","14","14.1"
791952.0287,9827573.1156,3507,FALSE,"1","14","14.1"
792219.2746,9829174.417,3508,FALSE,"1","14","14.1"
793990.5224,9831634.3699,3509,FALSE,"1","14","14.1"
795425.2915,9833585.5015,3510,FALSE,"1","14","14.1"
798905.9378,9834631.4234,3511,FALSE,"1","14","14.1"
800625.7251,9836183.1933,3512,FALSE,"1","14","14.1"
802797.127,9835898.1216,3513,FALSE,"1","14","14.1"
803140.4526,9834217.4895,3514,FALSE,"1","14","14.1"
804217.3916,9833774.4934,3515,FALSE,"1","14","14.1"
809075.5872,9835455.3948,3516,FALSE,"1","14","14.1"
809223.0711,9836671.8109,3517,FALSE,"1","14","14.1"
811951.2839,9836837.6987,3518,FALSE,"1","14","14.1"
812491.443,9838963.1833,3519,FALSE,"1","14","14.1"
814040.5879,9839751.135,3520,FALSE,"1","14","14.1"
820076.8786,9838986.7533,3521,FALSE,"1","14","14.1"
823345.5936,9835386.7177,3522,FALSE,"1","14","14.1"
824733.9396,9834383.6196,3523,FALSE,"1","14","14.1"
826795.4519,9830936.5802,3524,FALSE,"1","14","14.1"
827097.256,9827618.9804,3525,FALSE,"1","14","14.1"
829271.3976,9822055.6123,3526,FALSE,"1","14","14.1"
829710.5032,9819548.0773,3527,FALSE,"1","14","14.1"
831675.6937,9814376.234,3528,FALSE,"1","14","14.1"
834805.7487,9814692.3391,3529,FALSE,"1","14","14.1"
837328.1498,9815514.1987,3530,FALSE,"1","14","14.1"
838628.2527,9816692.3165,3531,FALSE,"1","14","14.1"
840255.6988,9817072.1505,3532,FALSE,"1","14","14.1"
843101.2986,9816130.1704,3533,FALSE,"1","14","14.1"
844364.2645,9813328.0056,3534,FALSE,"1","14","14.1"
846010.2008,9813000.9292,3535,FALSE,"1","14","14.1"
846924.0871,9810776.7975,3536,FALSE,"1","14","14.1"
846989.2632,9806786.43,3537,FALSE,"1","14","14.1"
846643.1373,9804838.3021,3538,FALSE,"1","14","14.1"
848130.2424,9804033.5649,3539,FALSE,"1","14","14.1"
849737.3384,9798828.6793,3540,FALSE,"1","14","14.1"
853126.4842,9792861.9888,3541,FALSE,"1","14","14.1"
852914.4266,9790186.1569,3542,FALSE,"1","14","14.1"
853275.4045,9787697.4068,3543,FALSE,"1","14","14.1"
853973.6169,9786712.8942,3544,FALSE,"1","14","14.1"
856748.5557,9785406.3096,3545,FALSE,"1","14","14.1"
856658.4936,9783847.8846,3546,FALSE,"1","14","14.1"
858703.0641,9781617.0843,3547,FALSE,"1","14","14.1"
863380.0276,9780276.1528,3548,FALSE,"1","14","14.1"
863867.0165,9778006.7122,3549,FALSE,"1","14","14.1"
865770.6609,9775602.1088,3550,FALSE,"1","14","14.1"
867510.3551,9775775.1673,3551,FALSE,"1","14","14.1"
870889.5515,9772924.255,3552,FALSE,"1","14","14.1"
872507.3171,9772866.4314,3553,FALSE,"1","14","14.1"
873652.9354,9773840.6578,3554,FALSE,"1","14","14.1"
876431.1233,9773976.1088,3555,FALSE,"1","14","14.1"
878972.9924,9772751.2853,3556,FALSE,"1","14","14.1"
881068.6522,9770084.657,3557,FALSE,"1","14","14.1"
882610.5026,9770545.6834,3558,FALSE,"1","14","14.1"
884727.8164,9770288.3705,3559,FALSE,"1","14","14.1"
886830.5955,9769233.8804,3560,FALSE,"1","14","14.1"
888778.7854,9769214.6674,3561,FALSE,"1","14","14.1"
889203.3909,9768012.5792,3562,FALSE,"1","14","14.1"
893783.7505,9765650.6711,3563,FALSE,"1","14","14.1"
896304.4854,9765251.0425,3564,FALSE,"1","14","14.1"
902179.0142,9761802.6259,3565,FALSE,"1","14","14.1"
906178.5317,9760697.2543,3566,FALSE,"1","14","14.1"
912733.5566,9756796.1858,3567,FALSE,"1","14","14.1"
914179.0806,9756733.129,3568,FALSE,"1","14","14.1"
915233.0507,9754083.3792,3569,FALSE,"1","14","14.1"
917893.316,9751628.2072,3570,FALSE,"1","14","14.1"
919506.7219,9749516.5568,3571,FALSE,"1","14","14.1"
923424.2836,9748468.8589,3572,FALSE,"1","14","14.1"
926970.0159,9744910.6481,3573,FALSE,"1","14","14.1"
930654.8962,9743692.849,3574,FALSE,"1","14","14.1"
933311.6379,9741938.6021,3575,FALSE,"1","14","14.1"
935198.2132,9740150.0842,3576,FALSE,"1","14","14.1"
935693.4182,9737156.4356,3577,FALSE,"1","14","14.1"
937906.4684,9735453.2976,3578,FALSE,"1","14","14.1"
939856.2083,9732788.8237,3579,FALSE,"1","14","14.1"
941501.0206,9728612.0478,3580,FALSE,"1","14","14.1"
945000.1137,9727203.6465,3581,FALSE,"1","14","14.1"
945465.5372,9724945.3775,3582,FALSE,"1","14","14.1"
945170.9484,9721757.6991,3583,FALSE,"1","14","14.1"
946212.735,9721183.8154,3584,FALSE,"1","14","14.1"
948492.7695,9721960.0907,3585,FALSE,"1","14","14.1"
951164.4591,9716936.0874,3586,FALSE,"1","14","14.1"
952615.3723,9717899.9618,3587,FALSE,"1","14","14.1"
954556.8769,9715725.6344,3588,FALSE,"1","14","14.1"
957157.3883,9716664.8176,3589,FALSE,"1","14","14.1"
957777.178,9715595.0118,3590,FALSE,"1","14","14.1"
960428.7447,9716475.4025,3591,FALSE,"1","14","14.1"
962687.8099,9716645.1912,3592,FALSE,"1","14","14.1"
964897.0806,9718242.9165,3593,FALSE,"1","14","14.1"
965831.0208,9716234.6875,3594,FALSE,"1","14","14.1"
967689.6564,9715157.3891,3595,FALSE,"1","14","14.1"
969780.7571,9717103.6835,3596,FALSE,"1","14","14.1"
972744.4635,9715895.4505,3597,FALSE,"1","14","14.1"
974339.1979,9716669.8454,3598,FALSE,"1","14","14.1"
975375.56,9714067.5068,3599,FALSE,"1","14","14.1"
979219.9699,9710663.0634,3600,FALSE,"1","14","14.1"
911388.1549,9993366.5914,3601,FALSE,"1","15","15.1"
913565.1792,9988597.5964,3602,FALSE,"1","15","15.1"
913582.7867,9986322.7521,3603,FALSE,"1","15","15.1"
912288.8213,9983283.3286,3604,FALSE,"1","15","15.1"
912436.3947,9980197.0083,3605,FALSE,"1","15","15.1"
912104.3458,9977698.5508,3606,FALSE,"1","15","15.1"
914624.0911,9976174.1582,3607,FALSE,"1","15","15.1"
915793.0489,9972810.5176,3608,FALSE,"1","15","15.1"
915722.8546,9970907.5282,3609,FALSE,"1","15","15.1"
916725.8653,9969773.3918,3610,FALSE,"1","15","15.1"
916217.2114,9968326.1524,3611,FALSE,"1","15","15.1"
916792.5718,9966095.1268,3612,FALSE,"1","15","15.1"
915648.1103,9965699.4742,3613,FALSE,"1","15","15.1"
914807.3769,9962642.3106,3614,FALSE,"1","15","15.1"
912770.7173,9962444.6391,3615,FALSE,"1","15","15.1"
910026.7517,9960408.0758,3616,FALSE,"1","15","15.1"
909034.4622,9958052.6917,3617,FALSE,"1","15","15.1"
909461.4025,9955143.9475,3618,FALSE,"1","15","15.1"
908220.0614,9952982.0334,3619,FALSE,"1","15","15.1"
905607.1304,9953289.9557,3620,FALSE,"1","15","15.1"
904426.7837,9951856.4314,3621,FALSE,"1","15","15.1"
904186.1396,9949491.5304,3622,FALSE,"1","15","15.1"
902851.138,9948806.8407,3623,FALSE,"1","15","15.1"
901885.6968,9945258.773,3624,FALSE,"1","15","15.1"
898864.5304,9944123.1889,3625,FALSE,"1","15","15.1"
897293.9291,9942278.4404,3626,FALSE,"1","15","15.1"
896347.7351,9943274.7985,3627,FALSE,"1","15","15.1"
894428.2671,9943442.9059,3628,FALSE,"1","15","15.1"
891995.9983,9944964.0587,3629,FALSE,"1","15","15.1"
888850.7444,9945929.9612,3630,FALSE,"1","15","15.1"
886532.2048,9947282.8385,3631,FALSE,"1","15","15.1"
884455.8575,9949881.8075,3632,FALSE,"1","15","15.1"
881834.0695,9949083.808,3633,FALSE,"1","15","15.1"
882659.6323,9944907.9667,3634,FALSE,"1","15","15.1"
880723.9687,9944322.6316,3635,FALSE,"1","15","15.1"
877002.8805,9941977.9976,3636,FALSE,"1","15","15.1"
875471.3247,9940049.7,3637,FALSE,"1","15","15.1"
876123.86,9938061.14,3638,FALSE,"1","15","15.1"
877950.63,9937988.33,3639,FALSE,"1","15","15.1"
879633.313,9936106.7754,3640,FALSE,"1","15","15.1"
880691.073,9932491.2791,3641,FALSE,"1","15","15.1"
883244.5693,9931512.5309,3642,FALSE,"1","15","15.1"
885668.8708,9931391.3964,3643,FALSE,"1","15","15.1"
886747.34,9928186.85,3644,FALSE,"1","15","15.1"
886881.2779,9925845.9252,3645,FALSE,"1","15","15.1"
888287.15,9923751.83,3646,FALSE,"1","15","15.1"
890054.3101,9922259.276,3647,FALSE,"1","15","15.1"
888147.9581,9919372.9134,3648,FALSE,"1","15","15.1"
886494.76,9917702.05,3649,FALSE,"1","15","15.1"
885718.7316,9915605.7684,3650,FALSE,"1","15","15.1"
885819.7634,9911369.8781,3651,FALSE,"1","15","15.1"
886723.4403,9909097.9088,3652,FALSE,"1","15","15.1"
886443.681,9906970.8881,3653,FALSE,"1","15","15.1"
885586.4339,9906312.611,3654,FALSE,"1","15","15.1"
885707.0719,9903376.808,3655,FALSE,"1","15","15.1"
884124.87,9902538.6179,3656,FALSE,"1","15","15.1"
883875.0965,9900311.8972,3657,FALSE,"1","15","15.1"
879520.4364,9898033.1475,3658,FALSE,"1","15","15.1"
880426.0919,9896616.6342,3659,FALSE,"1","15","15.1"
882004.2714,9896778.1266,3660,FALSE,"1","15","15.1"
885432.8044,9895652.9152,3661,FALSE,"1","15","15.1"
886464.8071,9894745.0821,3662,FALSE,"1","15","15.1"
891323.2353,9896311.2161,3663,FALSE,"1","15","15.1"
893087.4567,9897689.9719,3664,FALSE,"1","15","15.1"
894817.2848,9900241.1469,3665,FALSE,"1","15","15.1"
896193.5867,9900783.4578,3666,FALSE,"1","15","15.1"
897889.6466,9900086.775,3667,FALSE,"1","15","15.1"
898791.9654,9901450.6479,3668,FALSE,"1","15","15.1"
900429.4501,9900816.9179,3669,FALSE,"1","15","15.1"
905577.8942,9903241.7502,3670,FALSE,"1","15","15.1"
906454.745,9904690.7307,3671,FALSE,"1","15","15.1"
912668.586,9907130.89,3672,FALSE,"1","15","15.1"
914435.6433,9907197.0206,3673,FALSE,"1","15","15.1"
917242.6569,9911210.4296,3674,FALSE,"1","15","15.1"
920691.0734,9914522.5262,3675,FALSE,"1","15","15.1"
921872.1662,9914308.7371,3676,FALSE,"1","15","15.1"
924020.3297,9916054.3369,3677,FALSE,"1","15","15.1"
924688.6144,9917996.6603,3678,FALSE,"1","15","15.1"
926208.5751,9919312.2106,3679,FALSE,"1","15","15.1"
927287.9569,9921689.6836,3680,FALSE,"1","15","15.1"
929460.5211,9922986.4753,3681,FALSE,"1","15","15.1"
932542.9351,9922534.6294,3682,FALSE,"1","15","15.1"
931896.3033,9919275.782,3683,FALSE,"1","15","15.1"
929271.2252,9918062.2205,3684,FALSE,"1","15","15.1"
928980.3203,9916360.8214,3685,FALSE,"1","15","15.1"
925630.5677,9915387.1769,3686,FALSE,"1","15","15.1"
924108.5523,9913567.1726,3687,FALSE,"1","15","15.1"
923446.7791,9911593.8722,3688,FALSE,"1","15","15.1"
922482.1145,9911032.0723,3689,FALSE,"1","15","15.1"
923312.6855,9908131.139,3690,FALSE,"1","15","15.1"
924969.8815,9905416.6051,3691,FALSE,"1","15","15.1"
927023.2776,9903307.7004,3692,FALSE,"1","15","15.1"
928581.5268,9903880.4922,3693,FALSE,"1","15","15.1"
929434.9886,9903122.0213,3694,FALSE,"1","15","15.1"
929525.1129,9900732.7241,3695,FALSE,"1","15","15.1"
932302.4025,9900237.4535,3696,FALSE,"1","15","15.1"
935092.7808,9898962.6039,3697,FALSE,"1","15","15.1"
939040.0439,9899356.9255,3698,FALSE,"1","15","15.1"
941024.576,9898583.0784,3699,FALSE,"1","15","15.1"
941260.7515,9897675.4594,3700,FALSE,"1","15","15.1"
939112.4459,9895330.7141,3701,FALSE,"1","15","15.1"
937345.0862,9894518.9836,3702,FALSE,"1","15","15.1"
937300.6374,9892496.8883,3703,FALSE,"1","15","15.1"
939644.5648,9890817.5717,3704,FALSE,"1","15","15.1"
938555.0746,9888295.0006,3705,FALSE,"1","15","15.1"
935919.1625,9887611.7918,3706,FALSE,"1","15","15.1"
933369.7701,9888361.6795,3707,FALSE,"1","15","15.1"
929575.3798,9886996.9898,3708,FALSE,"1","15","15.1"
925868.3941,9886978.5673,3709,FALSE,"1","15","15.1"
923341.0862,9886437.3344,3710,FALSE,"1","15","15.1"
919796.7724,9886300.0849,3711,FALSE,"1","15","15.1"
919150.1327,9883414.2525,3712,FALSE,"1","15","15.1"
916257.3641,9883387.9066,3713,FALSE,"1","15","15.1"
912791.5269,9882658.7119,3714,FALSE,"1","15","15.1"
909040.8086,9881253.9746,3715,FALSE,"1","15","15.1"
906227.7104,9881299.0797,3716,FALSE,"1","15","15.1"
905891.8503,9878259.3906,3717,FALSE,"1","15","15.1"
904338.2267,9879198.9722,3718,FALSE,"1","15","15.1"
902592.6403,9878807.5877,3719,FALSE,"1","15","15.1"
901618.8641,9879979.1817,3720,FALSE,"1","15","15.1"
899197.2122,9879925.0418,3721,FALSE,"1","15","15.1"
895038.3284,9880593.4071,3722,FALSE,"1","15","15.1"
895232.7264,9879314.0965,3723,FALSE,"1","15","15.1"
894186.4076,9878249.1955,3724,FALSE,"1","15","15.1"
